userId,userSessionId,teamLevel,platformType,count_gameclicks,gameclicks_category,count_hits,hits_percent,hits_percent_category,count_buyId,avg_price,total_buy
844,26491,7,iphone,45,LOW,3,7,LOW,2,7.5,15
208,26492,7,iphone,62,LOW,8,13,MEDIUM,0,0,0
157,26493,7,iphone,50,LOW,6,12,MEDIUM,1,20,20
534,26494,7,android,57,LOW,11,19,MEDIUM,0,0,0
90,26495,7,android,46,LOW,9,20,MEDIUM,0,0,0
737,26496,7,windows,51,LOW,8,16,MEDIUM,0,0,0
2348,26497,7,android,50,LOW,7,14,MEDIUM,0,0,0
1717,26498,7,iphone,50,LOW,9,18,MEDIUM,1,10,10
1453,26499,7,iphone,52,LOW,2,4,LOW,0,0,0
1782,26500,7,android,45,LOW,8,18,MEDIUM,0,0,0
1022,26501,7,windows,50,LOW,5,10,MEDIUM,4,5.75,23
233,26502,7,android,55,LOW,7,13,MEDIUM,0,0,0
379,26503,7,mac,50,LOW,5,10,MEDIUM,0,0,0
75,26504,7,iphone,53,LOW,6,11,MEDIUM,0,0,0
2,26505,7,iphone,73,LOW,6,8,LOW,0,0,0
944,26506,7,android,52,LOW,7,13,MEDIUM,0,0,0
1509,26507,7,mac,48,LOW,6,13,MEDIUM,0,0,0
985,26508,7,android,62,LOW,10,16,MEDIUM,3,3,9
472,26509,7,android,57,LOW,8,14,MEDIUM,0,0,0
560,26510,7,android,49,LOW,2,4,LOW,0,0,0
1807,26511,7,iphone,123,MEDIUM,20,16,MEDIUM,0,0,0
1038,26512,7,android,115,MEDIUM,15,13,MEDIUM,0,0,0
791,26513,7,iphone,117,MEDIUM,13,11,MEDIUM,0,0,0
643,26514,7,android,139,MEDIUM,22,16,MEDIUM,3,2.33,6.99
2216,26515,7,iphone,113,MEDIUM,18,16,MEDIUM,1,10,10
357,26516,7,android,140,MEDIUM,18,13,MEDIUM,3,3,9
2305,26517,7,iphone,119,MEDIUM,16,13,MEDIUM,0,0,0
339,26518,7,android,138,MEDIUM,18,13,MEDIUM,0,0,0
1280,26519,7,android,113,MEDIUM,12,11,MEDIUM,0,0,0
1333,26520,7,iphone,134,MEDIUM,21,16,MEDIUM,2,15,30
820,26521,7,android,105,MEDIUM,11,10,MEDIUM,1,3,3
221,26522,7,iphone,108,MEDIUM,14,13,MEDIUM,4,8.75,35
1065,26523,7,iphone,107,MEDIUM,20,19,MEDIUM,1,20,20
611,26524,7,iphone,98,LOW,11,11,MEDIUM,2,10,20
1834,26525,7,android,111,MEDIUM,12,11,MEDIUM,0,0,0
1892,26526,7,linux,102,MEDIUM,4,4,LOW,2,1,2
471,26527,7,iphone,103,MEDIUM,16,16,MEDIUM,2,20,40
175,26528,7,windows,108,MEDIUM,14,13,MEDIUM,0,0,0
1329,26529,7,android,88,LOW,10,11,MEDIUM,0,0,0
856,26530,7,iphone,90,LOW,9,10,MEDIUM,4,12.5,50
382,26531,7,iphone,108,MEDIUM,12,11,MEDIUM,1,5,5
2384,26532,7,windows,98,LOW,15,15,MEDIUM,1,1,1
242,26533,7,iphone,99,LOW,11,11,MEDIUM,0,0,0
1935,26534,7,windows,115,MEDIUM,12,10,MEDIUM,0,0,0
1071,26535,7,android,89,LOW,12,13,MEDIUM,0,0,0
2073,26536,7,android,101,MEDIUM,10,10,MEDIUM,0,0,0
1465,26537,7,android,239,MEDIUM,20,8,LOW,0,0,0
2194,26538,7,iphone,230,MEDIUM,31,13,MEDIUM,0,0,0
662,26539,7,iphone,230,MEDIUM,19,8,LOW,0,0,0
1139,26540,7,android,256,MEDIUM,33,13,MEDIUM,0,0,0
322,26541,7,iphone,250,MEDIUM,20,8,LOW,0,0,0
2275,26542,7,linux,240,MEDIUM,31,13,MEDIUM,0,0,0
1107,26543,7,iphone,230,MEDIUM,29,13,MEDIUM,0,0,0
1815,26544,7,iphone,280,MEDIUM,42,15,MEDIUM,1,5,5
1183,26545,7,linux,253,MEDIUM,30,12,MEDIUM,0,0,0
1273,26546,7,windows,291,MEDIUM,32,11,MEDIUM,5,1,5
1120,26547,7,android,276,MEDIUM,35,13,MEDIUM,2,3,6
2271,26548,7,android,269,MEDIUM,27,10,MEDIUM,0,0,0
2229,26549,7,iphone,74,LOW,8,11,MEDIUM,3,20,60
2199,26550,7,android,74,LOW,6,8,LOW,2,3,6
2243,26551,7,android,6,LOW,1,17,MEDIUM,0,0,0
807,26552,7,linux,88,LOW,12,14,MEDIUM,1,1,1
279,26553,7,windows,88,LOW,8,9,LOW,1,1,1
868,26554,7,iphone,62,LOW,8,13,MEDIUM,2,20,40
699,26555,7,mac,66,LOW,8,12,MEDIUM,0,0,0
1224,26556,7,iphone,87,LOW,14,16,MEDIUM,0,0,0
2146,26557,7,linux,73,LOW,7,10,MEDIUM,0,0,0
576,26558,7,android,86,LOW,10,12,MEDIUM,0,0,0
400,26559,7,iphone,84,LOW,13,15,MEDIUM,1,5,5
2127,26560,7,linux,68,LOW,11,16,MEDIUM,1,2,2
740,26561,7,iphone,74,LOW,13,18,MEDIUM,0,0,0
1882,26562,7,android,61,LOW,7,11,MEDIUM,0,0,0
1126,26563,7,iphone,76,LOW,8,11,MEDIUM,0,0,0
1226,26564,7,android,64,LOW,10,16,MEDIUM,1,2,2
861,26565,7,linux,73,LOW,14,19,MEDIUM,0,0,0
305,26566,7,android,65,LOW,7,11,MEDIUM,2,3,6
701,26567,7,windows,72,LOW,11,15,MEDIUM,1,1,1
941,26568,7,android,83,LOW,6,7,LOW,1,3,3
812,26569,7,android,131,MEDIUM,14,11,MEDIUM,0,0,0
445,26570,7,android,140,MEDIUM,22,16,MEDIUM,1,2,2
321,26571,7,windows,112,MEDIUM,14,13,MEDIUM,0,0,0
127,26572,7,iphone,130,MEDIUM,18,14,MEDIUM,2,15,30
2161,26573,7,android,108,MEDIUM,12,11,MEDIUM,1,1,1
1351,26574,7,iphone,108,MEDIUM,14,13,MEDIUM,0,0,0
1731,26575,7,iphone,115,MEDIUM,12,10,MEDIUM,0,0,0
2178,26576,7,iphone,114,MEDIUM,8,7,LOW,0,0,0
962,26577,7,iphone,98,LOW,11,11,MEDIUM,0,0,0
108,26578,7,iphone,99,LOW,10,10,MEDIUM,0,0,0
1001,26579,7,android,102,MEDIUM,18,18,MEDIUM,2,11.5,23
2227,26580,7,iphone,122,MEDIUM,10,8,LOW,3,7.67,23.01
1953,26581,7,windows,110,MEDIUM,15,14,MEDIUM,3,1,3
1073,26582,7,android,122,MEDIUM,10,8,LOW,0,0,0
591,26583,7,windows,144,MEDIUM,17,12,MEDIUM,0,0,0
210,26584,7,android,140,MEDIUM,21,15,MEDIUM,2,3,6
2040,26585,7,android,119,MEDIUM,10,8,LOW,0,0,0
1880,26586,7,windows,124,MEDIUM,14,11,MEDIUM,0,0,0
1043,26587,7,iphone,127,MEDIUM,14,11,MEDIUM,0,0,0
723,26588,7,iphone,106,MEDIUM,11,10,MEDIUM,0,0,0
289,26589,7,iphone,129,MEDIUM,12,9,LOW,0,0,0
366,26590,7,android,118,MEDIUM,13,11,MEDIUM,0,0,0
2113,26591,7,iphone,135,MEDIUM,19,14,MEDIUM,0,0,0
1624,26592,7,android,137,MEDIUM,19,14,MEDIUM,2,3,6
745,26593,7,iphone,138,MEDIUM,16,12,MEDIUM,0,0,0
1932,26594,7,android,115,MEDIUM,12,10,MEDIUM,0,0,0
1926,26595,7,android,165,MEDIUM,24,15,MEDIUM,2,2,4
1591,26596,7,iphone,176,MEDIUM,13,7,LOW,0,0,0
827,26597,7,iphone,140,MEDIUM,18,13,MEDIUM,0,0,0
2262,26598,7,android,168,MEDIUM,14,8,LOW,0,0,0
935,26599,7,iphone,165,MEDIUM,27,16,MEDIUM,1,20,20
1099,26600,7,iphone,172,MEDIUM,19,11,MEDIUM,0,0,0
1890,26601,7,android,177,MEDIUM,15,8,LOW,0,0,0
1389,26602,7,windows,157,MEDIUM,16,10,MEDIUM,0,0,0
1820,26603,7,iphone,173,MEDIUM,22,13,MEDIUM,0,0,0
1485,26604,7,iphone,79,LOW,10,13,MEDIUM,0,0,0
1318,26605,7,iphone,114,MEDIUM,20,18,MEDIUM,1,10,10
757,26606,7,android,110,MEDIUM,14,13,MEDIUM,0,0,0
810,26607,7,android,104,MEDIUM,12,12,MEDIUM,1,3,3
1278,26608,7,windows,113,MEDIUM,14,12,MEDIUM,0,0,0
2030,26609,7,windows,117,MEDIUM,13,11,MEDIUM,1,1,1
1393,26610,7,linux,114,MEDIUM,17,15,MEDIUM,3,1,3
448,26611,7,android,120,MEDIUM,15,13,MEDIUM,2,2.5,5
1049,26612,7,windows,124,MEDIUM,16,13,MEDIUM,3,1,3
143,26613,7,android,92,LOW,12,13,MEDIUM,2,4,8
726,26614,7,iphone,102,MEDIUM,12,12,MEDIUM,2,20,40
1121,26615,7,iphone,100,MEDIUM,6,6,LOW,0,0,0
1765,26616,7,android,118,MEDIUM,5,4,LOW,1,3,3
257,26617,7,android,105,MEDIUM,11,10,MEDIUM,0,0,0
1863,26618,7,android,91,LOW,8,9,LOW,2,6,12
881,26619,7,iphone,82,LOW,10,12,MEDIUM,2,11.5,23
1173,26620,7,iphone,65,LOW,7,11,MEDIUM,0,0,0
2004,26621,7,iphone,91,LOW,12,13,MEDIUM,0,0,0
1059,26622,7,android,89,LOW,11,12,MEDIUM,1,20,20
1326,26623,7,iphone,88,LOW,9,10,MEDIUM,0,0,0
2231,26624,7,iphone,92,LOW,9,10,MEDIUM,0,0,0
181,26625,7,android,79,LOW,5,6,LOW,0,0,0
2139,26626,7,android,77,LOW,6,8,LOW,1,1,1
1740,26627,7,windows,91,LOW,16,18,MEDIUM,2,1.5,3
670,26628,7,iphone,72,LOW,7,10,MEDIUM,1,5,5
539,26629,7,windows,92,LOW,8,9,LOW,0,0,0
1433,26630,7,android,93,LOW,13,14,MEDIUM,0,0,0
1538,26631,7,iphone,80,LOW,12,15,MEDIUM,0,0,0
1104,26632,7,iphone,97,LOW,10,10,MEDIUM,0,0,0
123,26633,7,android,80,LOW,6,8,LOW,0,0,0
769,26634,7,android,74,LOW,5,7,LOW,2,3,6
1687,26635,7,android,84,LOW,11,13,MEDIUM,1,3,3
598,26636,7,iphone,77,LOW,10,13,MEDIUM,0,0,0
547,26637,7,linux,85,LOW,7,8,LOW,0,0,0
767,26638,7,android,91,LOW,7,8,LOW,2,4,8
770,26639,7,iphone,95,LOW,13,14,MEDIUM,3,15,45
782,26640,7,iphone,109,MEDIUM,4,4,LOW,0,0,0
1042,26641,7,android,19,LOW,2,11,MEDIUM,0,0,0
2379,26642,7,android,112,MEDIUM,14,13,MEDIUM,1,3,3
1026,26643,7,iphone,109,MEDIUM,15,14,MEDIUM,2,10,20
178,26644,7,iphone,107,MEDIUM,20,19,MEDIUM,2,12.5,25
1234,26645,7,android,104,MEDIUM,18,17,MEDIUM,2,1.5,3
165,26646,7,iphone,95,LOW,14,15,MEDIUM,4,17.5,70
1436,26647,7,android,114,MEDIUM,10,9,LOW,1,5,5
1229,26648,7,android,112,MEDIUM,16,14,MEDIUM,0,0,0
243,26649,7,linux,115,MEDIUM,9,8,LOW,1,1,1
1163,26650,7,android,92,LOW,14,15,MEDIUM,2,3,6
1321,26651,7,iphone,90,LOW,5,6,LOW,2,20,40
546,26652,7,windows,113,MEDIUM,13,12,MEDIUM,0,0,0
1320,26653,7,iphone,114,MEDIUM,17,15,MEDIUM,2,7.5,15
2221,26654,7,iphone,124,MEDIUM,12,10,MEDIUM,1,10,10
306,26655,7,windows,121,MEDIUM,17,14,MEDIUM,1,1,1
2285,26656,7,iphone,136,MEDIUM,19,14,MEDIUM,1,10,10
2389,26657,7,android,143,MEDIUM,21,15,MEDIUM,0,0,0
2297,26658,7,android,130,MEDIUM,14,11,MEDIUM,0,0,0
446,26659,7,linux,145,MEDIUM,15,10,MEDIUM,0,0,0
1383,26660,7,windows,132,MEDIUM,18,14,MEDIUM,0,0,0
1612,26661,7,android,132,MEDIUM,12,9,LOW,0,0,0
1003,26662,7,windows,101,MEDIUM,12,12,MEDIUM,0,0,0
1528,26663,7,iphone,129,MEDIUM,6,5,LOW,0,0,0
542,26664,7,iphone,125,MEDIUM,18,14,MEDIUM,1,20,20
2355,26665,7,iphone,102,MEDIUM,21,21,HIGH,2,15,30
867,26666,7,iphone,101,MEDIUM,28,28,HIGH,3,11.67,35.01
1381,26667,7,android,95,LOW,12,13,MEDIUM,0,0,0
801,26668,7,iphone,98,LOW,16,16,MEDIUM,0,0,0
2133,26669,7,android,112,MEDIUM,18,16,MEDIUM,2,11.5,23
2029,26670,7,iphone,99,LOW,10,10,MEDIUM,2,20,40
931,26671,7,windows,104,MEDIUM,14,13,MEDIUM,2,1,2
2251,26672,7,iphone,86,LOW,8,9,LOW,0,0,0
439,26673,7,iphone,97,LOW,12,12,MEDIUM,0,0,0
2088,26674,7,android,98,LOW,14,14,MEDIUM,0,0,0
1480,26675,7,android,83,LOW,8,10,MEDIUM,3,7.67,23.01
1775,26676,7,android,96,LOW,9,9,LOW,0,0,0
744,26677,7,windows,181,MEDIUM,18,10,MEDIUM,0,0,0
600,26678,7,iphone,185,MEDIUM,16,9,LOW,0,0,0
511,26679,7,iphone,169,MEDIUM,27,16,MEDIUM,1,20,20
1471,26680,7,iphone,182,MEDIUM,21,12,MEDIUM,1,20,20
1085,26681,7,windows,159,MEDIUM,7,4,LOW,1,1,1
1645,26682,7,mac,202,MEDIUM,20,10,MEDIUM,2,3.5,7
841,26683,7,iphone,182,MEDIUM,15,8,LOW,0,0,0
1510,26684,7,iphone,183,MEDIUM,20,11,MEDIUM,0,0,0
1227,26685,7,android,173,MEDIUM,23,13,MEDIUM,0,0,0
409,26686,7,iphone,179,MEDIUM,12,7,LOW,0,0,0
1644,26687,7,android,175,MEDIUM,12,7,LOW,0,0,0
585,26688,7,iphone,169,MEDIUM,22,13,MEDIUM,0,0,0
83,26689,7,android,164,MEDIUM,26,16,MEDIUM,0,0,0
462,26690,7,android,170,MEDIUM,17,10,MEDIUM,4,2.5,10
1669,26691,7,iphone,207,MEDIUM,19,9,LOW,0,0,0
212,26692,7,android,158,MEDIUM,15,9,LOW,1,5,5
1844,26693,7,android,178,MEDIUM,18,10,MEDIUM,0,0,0
920,26694,7,android,184,MEDIUM,10,5,LOW,0,0,0
590,26695,7,iphone,175,MEDIUM,27,15,MEDIUM,1,20,20
1690,26696,7,linux,185,MEDIUM,23,12,MEDIUM,4,1.25,5
1548,26697,7,android,179,MEDIUM,16,9,LOW,2,2.5,5
708,26698,7,iphone,90,LOW,5,6,LOW,0,0,0
1588,26699,7,android,79,LOW,5,6,LOW,0,0,0
1631,26700,7,windows,76,LOW,9,12,MEDIUM,0,0,0
28,26701,7,iphone,79,LOW,7,9,LOW,0,0,0
1567,26702,7,android,74,LOW,6,8,LOW,2,4,8
1997,26703,7,android,92,LOW,14,15,MEDIUM,5,2.6,13
1029,26704,7,iphone,76,LOW,6,8,LOW,0,0,0
504,26705,7,iphone,91,LOW,12,13,MEDIUM,2,7.5,15
101,26706,7,mac,86,LOW,5,6,LOW,0,0,0
1367,26707,7,windows,84,LOW,12,14,MEDIUM,1,5,5
1157,26708,7,android,78,LOW,10,13,MEDIUM,1,1,1
68,26709,7,android,105,MEDIUM,10,10,MEDIUM,1,3,3
1544,26710,7,iphone,63,LOW,8,13,MEDIUM,2,12.5,25
1720,26711,7,iphone,92,LOW,7,8,LOW,0,0,0
564,26712,7,linux,91,LOW,7,8,LOW,2,1,2
846,26713,7,iphone,87,LOW,10,11,MEDIUM,1,20,20
2009,26714,7,iphone,69,LOW,8,12,MEDIUM,1,20,20
2084,26715,7,iphone,86,LOW,9,10,MEDIUM,1,20,20
1017,26716,7,iphone,84,LOW,13,15,MEDIUM,0,0,0
926,26717,7,android,80,LOW,12,15,MEDIUM,1,1,1
1089,26718,7,windows,84,LOW,13,15,MEDIUM,3,1,3
269,26719,7,windows,73,LOW,7,10,MEDIUM,0,0,0
1559,26720,7,android,84,LOW,8,10,MEDIUM,0,0,0
1315,26721,7,windows,110,MEDIUM,23,21,HIGH,1,1,1
2028,26722,7,iphone,95,LOW,11,12,MEDIUM,0,0,0
12,26723,7,iphone,102,MEDIUM,23,23,HIGH,5,20,100
736,26724,7,android,83,LOW,5,6,LOW,4,2,8
669,26725,7,android,70,LOW,10,14,MEDIUM,0,0,0
473,26726,7,iphone,89,LOW,11,12,MEDIUM,1,10,10
1360,26727,7,iphone,105,MEDIUM,20,19,MEDIUM,2,20,40
441,26728,7,iphone,72,LOW,8,11,MEDIUM,0,0,0
1721,26729,7,windows,79,LOW,8,10,MEDIUM,1,1,1
910,26730,7,windows,78,LOW,10,13,MEDIUM,0,0,0
426,26731,7,android,84,LOW,11,13,MEDIUM,1,1,1
826,26732,7,iphone,94,LOW,9,10,MEDIUM,0,0,0
74,26733,7,iphone,92,LOW,12,13,MEDIUM,0,0,0
2281,26734,7,iphone,102,MEDIUM,11,11,MEDIUM,4,9.25,37
1676,26735,7,android,84,LOW,5,6,LOW,0,0,0
1664,26736,7,windows,171,MEDIUM,19,11,MEDIUM,0,0,0
1162,26737,7,windows,166,MEDIUM,20,12,MEDIUM,5,1.6,8
639,26738,7,mac,180,MEDIUM,13,7,LOW,0,0,0
109,26739,7,iphone,192,MEDIUM,28,15,MEDIUM,0,0,0
1164,26740,7,iphone,175,MEDIUM,19,11,MEDIUM,0,0,0
34,26741,7,iphone,192,MEDIUM,29,15,MEDIUM,4,7.5,30
2330,26742,7,android,167,MEDIUM,21,13,MEDIUM,0,0,0
851,26743,7,iphone,199,MEDIUM,22,11,MEDIUM,0,0,0
1330,26744,7,iphone,181,MEDIUM,21,12,MEDIUM,0,0,0
982,26745,7,iphone,121,MEDIUM,13,11,MEDIUM,0,0,0
1516,26746,7,windows,131,MEDIUM,19,15,MEDIUM,1,10,10
859,26747,7,android,114,MEDIUM,14,12,MEDIUM,0,0,0
1610,26748,7,iphone,107,MEDIUM,10,9,LOW,0,0,0
1665,26749,7,linux,145,MEDIUM,14,10,MEDIUM,0,0,0
1675,26750,7,iphone,141,MEDIUM,12,9,LOW,0,0,0
2219,26751,7,iphone,135,MEDIUM,13,10,MEDIUM,0,0,0
1682,26752,7,iphone,106,MEDIUM,8,8,LOW,0,0,0
943,26753,7,iphone,113,MEDIUM,16,14,MEDIUM,2,12.5,25
420,26754,7,windows,118,MEDIUM,13,11,MEDIUM,3,1.67,5.01
1521,26755,7,windows,112,MEDIUM,12,11,MEDIUM,2,1.5,3
638,26756,7,android,137,MEDIUM,14,10,MEDIUM,0,0,0
561,26757,7,android,126,MEDIUM,14,11,MEDIUM,5,2.4,12
1770,26758,7,windows,123,MEDIUM,16,13,MEDIUM,2,1.5,3
292,26759,7,windows,107,MEDIUM,9,8,LOW,0,0,0
899,26760,7,windows,121,MEDIUM,14,12,MEDIUM,0,0,0
1613,26761,7,iphone,110,MEDIUM,15,14,MEDIUM,0,0,0
1697,26762,7,iphone,101,MEDIUM,15,15,MEDIUM,3,13.33,39.99
1093,26763,7,android,111,MEDIUM,11,10,MEDIUM,0,0,0
113,26764,7,windows,108,MEDIUM,19,18,MEDIUM,1,1,1
720,26765,7,windows,102,MEDIUM,8,8,LOW,0,0,0
180,26766,7,android,113,MEDIUM,10,9,LOW,0,0,0
1161,26767,7,android,96,LOW,6,6,LOW,1,3,3
2168,26768,7,android,89,LOW,11,12,MEDIUM,0,0,0
537,26769,7,windows,110,MEDIUM,14,13,MEDIUM,0,0,0
1127,26770,7,linux,109,MEDIUM,19,17,MEDIUM,0,0,0
2204,26771,7,iphone,130,MEDIUM,20,15,MEDIUM,0,0,0
1370,26772,7,iphone,99,LOW,9,9,LOW,2,2.5,5
489,26773,7,iphone,87,LOW,9,10,MEDIUM,0,0,0
1856,26774,7,linux,76,LOW,8,11,MEDIUM,2,1,2
1264,26775,7,linux,94,LOW,11,12,MEDIUM,4,1.25,5
2354,26776,7,iphone,98,LOW,11,11,MEDIUM,0,0,0
93,26777,7,iphone,94,LOW,8,9,LOW,0,0,0
1307,26778,7,windows,102,MEDIUM,12,12,MEDIUM,2,1,2
455,26779,7,android,101,MEDIUM,9,9,LOW,1,20,20
1201,26780,7,iphone,96,LOW,14,15,MEDIUM,0,0,0
717,26781,7,windows,92,LOW,12,13,MEDIUM,2,1,2
765,26782,7,iphone,113,MEDIUM,13,12,MEDIUM,2,7.5,15
715,26783,7,iphone,106,MEDIUM,13,12,MEDIUM,3,11.67,35.01
2000,26784,7,android,86,LOW,7,8,LOW,1,3,3
1484,26785,7,android,99,LOW,13,13,MEDIUM,1,3,3
497,26786,7,android,104,MEDIUM,8,8,LOW,1,3,3
821,26787,7,windows,101,MEDIUM,11,11,MEDIUM,0,0,0
1294,26788,7,windows,111,MEDIUM,13,12,MEDIUM,3,1,3
377,26789,7,android,109,MEDIUM,15,14,MEDIUM,0,0,0
872,26790,7,iphone,89,LOW,15,17,MEDIUM,0,0,0
1270,26791,7,iphone,109,MEDIUM,13,12,MEDIUM,2,10,20
62,26792,7,android,111,MEDIUM,20,18,MEDIUM,1,2,2
478,26793,7,iphone,103,MEDIUM,10,10,MEDIUM,0,0,0
1688,26794,7,iphone,101,MEDIUM,15,15,MEDIUM,0,0,0
2132,26795,7,iphone,99,LOW,16,16,MEDIUM,2,4,8
367,26796,7,windows,92,LOW,6,7,LOW,2,1,2
199,26797,7,iphone,98,LOW,10,10,MEDIUM,0,0,0
1081,26798,7,iphone,110,MEDIUM,15,14,MEDIUM,0,0,0
1410,26799,7,iphone,112,MEDIUM,6,5,LOW,0,0,0
915,26800,7,iphone,106,MEDIUM,19,18,MEDIUM,0,0,0
2090,26801,7,iphone,123,MEDIUM,9,7,LOW,1,20,20
15,26802,7,windows,121,MEDIUM,14,12,MEDIUM,1,1,1
25,26803,7,mac,118,MEDIUM,10,8,LOW,0,0,0
1525,26804,7,iphone,114,MEDIUM,11,10,MEDIUM,1,20,20
1790,26805,7,android,109,MEDIUM,4,4,LOW,0,0,0
1473,26806,7,iphone,104,MEDIUM,9,9,LOW,0,0,0
1429,26807,7,iphone,103,MEDIUM,11,11,MEDIUM,0,0,0
787,26808,7,android,105,MEDIUM,9,9,LOW,0,0,0
223,26809,7,android,107,MEDIUM,14,13,MEDIUM,0,0,0
253,26810,7,android,94,LOW,15,16,MEDIUM,0,0,0
65,26811,7,android,110,MEDIUM,7,6,LOW,2,3,6
908,26812,7,mac,118,MEDIUM,15,13,MEDIUM,0,0,0
1771,26813,7,iphone,108,MEDIUM,12,11,MEDIUM,0,0,0
358,26814,7,android,116,MEDIUM,22,19,MEDIUM,0,0,0
326,26815,7,android,98,LOW,15,15,MEDIUM,0,0,0
2282,26816,7,android,113,MEDIUM,16,14,MEDIUM,0,0,0
1356,26817,7,android,103,MEDIUM,15,15,MEDIUM,0,0,0
940,26818,7,iphone,87,LOW,6,7,LOW,0,0,0
487,26819,7,iphone,117,MEDIUM,13,11,MEDIUM,0,0,0
1191,26820,7,iphone,107,MEDIUM,11,10,MEDIUM,0,0,0
343,26821,7,windows,129,MEDIUM,14,11,MEDIUM,3,2.33,6.99
751,26822,7,android,131,MEDIUM,15,11,MEDIUM,3,2.33,6.99
706,26823,7,iphone,136,MEDIUM,10,7,LOW,0,0,0
1304,26824,7,mac,129,MEDIUM,14,11,MEDIUM,0,0,0
710,26825,7,android,118,MEDIUM,13,11,MEDIUM,0,0,0
595,26826,7,iphone,143,MEDIUM,16,11,MEDIUM,2,6.5,13
1457,26827,7,windows,106,MEDIUM,9,8,LOW,1,1,1
2248,26828,7,linux,134,MEDIUM,15,11,MEDIUM,4,1.5,6
1989,26829,7,iphone,128,MEDIUM,17,13,MEDIUM,2,6,12
1100,26830,7,iphone,131,MEDIUM,14,11,MEDIUM,0,0,0
2386,26831,7,android,138,MEDIUM,15,11,MEDIUM,0,0,0
419,26832,7,mac,125,MEDIUM,14,11,MEDIUM,0,0,0
1769,26833,7,iphone,250,MEDIUM,28,11,MEDIUM,1,20,20
1821,26834,7,windows,244,MEDIUM,17,7,LOW,1,1,1
2048,26835,7,iphone,248,MEDIUM,28,11,MEDIUM,0,0,0
2254,26836,7,android,211,MEDIUM,26,12,MEDIUM,4,5.25,21
1841,26837,7,mac,246,MEDIUM,25,10,MEDIUM,0,0,0
653,26838,7,iphone,270,MEDIUM,31,11,MEDIUM,0,0,0
13,26839,7,android,262,MEDIUM,23,9,LOW,3,3,9
344,26840,7,iphone,101,MEDIUM,7,7,LOW,0,0,0
1928,26841,7,android,112,MEDIUM,6,5,LOW,0,0,0
2053,26842,7,android,108,MEDIUM,11,10,MEDIUM,0,0,0
1214,26843,7,linux,115,MEDIUM,19,17,MEDIUM,3,1,3
2051,26844,7,iphone,122,MEDIUM,17,14,MEDIUM,0,0,0
1628,26845,7,android,122,MEDIUM,9,7,LOW,0,0,0
2157,26846,7,android,118,MEDIUM,15,13,MEDIUM,0,0,0
1668,26847,7,android,119,MEDIUM,13,11,MEDIUM,0,0,0
365,26848,7,android,109,MEDIUM,10,9,LOW,1,2,2
1546,26849,7,android,118,MEDIUM,17,14,MEDIUM,2,11.5,23
902,26850,7,android,115,MEDIUM,12,10,MEDIUM,0,0,0
2190,26851,7,windows,106,MEDIUM,12,11,MEDIUM,0,0,0
1811,26852,7,iphone,102,MEDIUM,11,11,MEDIUM,2,20,40
2361,26853,7,iphone,122,MEDIUM,12,10,MEDIUM,1,20,20
663,26854,7,android,108,MEDIUM,12,11,MEDIUM,3,4.67,14.01
783,26855,7,android,107,MEDIUM,13,12,MEDIUM,0,0,0
1035,26856,7,android,79,LOW,8,10,MEDIUM,0,0,0
1404,26857,7,mac,119,MEDIUM,18,15,MEDIUM,0,0,0
2382,26858,7,android,106,MEDIUM,13,12,MEDIUM,0,0,0
1430,26859,7,iphone,89,LOW,10,11,MEDIUM,0,0,0
2218,26860,7,android,121,MEDIUM,14,12,MEDIUM,0,0,0
244,26861,7,android,113,MEDIUM,14,12,MEDIUM,2,3,6
1576,26862,7,android,99,LOW,7,7,LOW,0,0,0
1412,26863,7,android,113,MEDIUM,12,11,MEDIUM,0,0,0
997,26864,7,android,123,MEDIUM,21,17,MEDIUM,2,2,4
403,26865,7,iphone,103,MEDIUM,16,16,MEDIUM,1,20,20
1945,26866,7,windows,111,MEDIUM,9,8,LOW,4,1,4
2244,26867,7,iphone,119,MEDIUM,8,7,LOW,0,0,0
2136,26868,7,iphone,100,MEDIUM,11,11,MEDIUM,0,0,0
1279,26869,7,android,110,MEDIUM,17,15,MEDIUM,3,9.33,27.99
154,26870,7,iphone,110,MEDIUM,14,13,MEDIUM,1,20,20
1900,26871,7,windows,135,MEDIUM,13,10,MEDIUM,0,0,0
309,26872,7,windows,145,MEDIUM,17,12,MEDIUM,2,1.5,3
1742,26873,7,android,146,MEDIUM,16,11,MEDIUM,0,0,0
2359,26874,7,iphone,134,MEDIUM,19,14,MEDIUM,1,10,10
1501,26875,7,android,112,MEDIUM,15,13,MEDIUM,0,0,0
81,26876,7,android,139,MEDIUM,18,13,MEDIUM,0,0,0
864,26877,7,android,157,MEDIUM,16,10,MEDIUM,2,6.5,13
84,26878,7,android,141,MEDIUM,15,11,MEDIUM,2,3,6
1403,26879,7,iphone,136,MEDIUM,20,15,MEDIUM,2,15,30
2038,26880,7,iphone,160,MEDIUM,17,11,MEDIUM,0,0,0
936,26881,7,iphone,136,MEDIUM,16,12,MEDIUM,2,12.5,25
2203,26882,7,android,132,MEDIUM,14,11,MEDIUM,0,0,0
1368,26883,7,iphone,152,MEDIUM,16,11,MEDIUM,0,0,0
845,26884,7,android,140,MEDIUM,20,14,MEDIUM,0,0,0
1057,26885,7,linux,137,MEDIUM,12,9,LOW,0,0,0
456,26886,7,android,125,MEDIUM,11,9,LOW,0,0,0
