userId,userSessionId,teamLevel,platformType,count_gameclicks,gameclicks_category,count_hits,hits_percent,hits_percent_category,count_buyId,avg_price,total_buy,buy_category
1315,26721,7,windows,110,Medium,23,21,High,1,1.00,1.00,ThriftySpenders
2028,26722,7,iphone,95,Low,11,12,Medium,0,0.00,0.00,NonSpenders
12,26723,7,iphone,102,Medium,23,23,High,5,20.00,100.00,HighSpenders
736,26724,7,android,83,Low,5,6,Low,4,2.00,8.00,ThriftySpenders
669,26725,7,android,70,Low,10,14,Medium,0,0.00,0.00,NonSpenders
473,26726,7,iphone,89,Low,11,12,Medium,1,10.00,10.00,ThriftySpenders
1360,26727,7,iphone,105,Medium,20,19,Medium,2,20.00,40.00,HighSpenders
441,26728,7,iphone,72,Low,8,11,Medium,0,0.00,0.00,NonSpenders
1721,26729,7,windows,79,Low,8,10,Medium,1,1.00,1.00,ThriftySpenders
910,26730,7,windows,78,Low,10,13,Medium,0,0.00,0.00,NonSpenders
426,26731,7,android,84,Low,11,13,Medium,1,1.00,1.00,ThriftySpenders
826,26732,7,iphone,94,Low,9,10,Medium,0,0.00,0.00,NonSpenders
74,26733,7,iphone,92,Low,12,13,Medium,0,0.00,0.00,NonSpenders
2281,26734,7,iphone,102,Medium,11,11,Medium,4,9.25,37.00,HighSpenders
1676,26735,7,android,84,Low,5,6,Low,0,0.00,0.00,NonSpenders
1664,26736,7,windows,171,Medium,19,11,Medium,0,0.00,0.00,NonSpenders
1162,26737,7,windows,166,Medium,20,12,Medium,5,1.60,8.00,ThriftySpenders
639,26738,7,mac,180,Medium,13,7,Low,0,0.00,0.00,NonSpenders
109,26739,7,iphone,192,Medium,28,15,Medium,0,0.00,0.00,NonSpenders
1164,26740,7,iphone,175,Medium,19,11,Medium,0,0.00,0.00,NonSpenders
34,26741,7,iphone,192,Medium,29,15,Medium,4,7.50,30.00,AverageSpenders
2330,26742,7,android,167,Medium,21,13,Medium,0,0.00,0.00,NonSpenders
851,26743,7,iphone,199,Medium,22,11,Medium,0,0.00,0.00,NonSpenders
1330,26744,7,iphone,181,Medium,21,12,Medium,0,0.00,0.00,NonSpenders
982,26745,7,iphone,121,Medium,13,11,Medium,0,0.00,0.00,NonSpenders
1516,26746,7,windows,131,Medium,19,15,Medium,1,10.00,10.00,ThriftySpenders
859,26747,7,android,114,Medium,14,12,Medium,0,0.00,0.00,NonSpenders
1610,26748,7,iphone,107,Medium,10,9,Low,0,0.00,0.00,NonSpenders
1665,26749,7,linux,145,Medium,14,10,Medium,0,0.00,0.00,NonSpenders
1675,26750,7,iphone,141,Medium,12,9,Low,0,0.00,0.00,NonSpenders
2219,26751,7,iphone,135,Medium,13,10,Medium,0,0.00,0.00,NonSpenders
1682,26752,7,iphone,106,Medium,8,8,Low,0,0.00,0.00,NonSpenders
943,26753,7,iphone,113,Medium,16,14,Medium,2,12.50,25.00,AverageSpenders
420,26754,7,windows,118,Medium,13,11,Medium,3,1.67,5.01,ThriftySpenders
1521,26755,7,windows,112,Medium,12,11,Medium,2,1.50,3.00,ThriftySpenders
638,26756,7,android,137,Medium,14,10,Medium,0,0.00,0.00,NonSpenders
561,26757,7,android,126,Medium,14,11,Medium,5,2.40,12.00,ThriftySpenders
1770,26758,7,windows,123,Medium,16,13,Medium,2,1.50,3.00,ThriftySpenders
292,26759,7,windows,107,Medium,9,8,Low,0,0.00,0.00,NonSpenders
899,26760,7,windows,121,Medium,14,12,Medium,0,0.00,0.00,NonSpenders
1613,26761,7,iphone,110,Medium,15,14,Medium,0,0.00,0.00,NonSpenders
1697,26762,7,iphone,101,Medium,15,15,Medium,3,13.33,39.99,HighSpenders
1093,26763,7,android,111,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
113,26764,7,windows,108,Medium,19,18,Medium,1,1.00,1.00,ThriftySpenders
720,26765,7,windows,102,Medium,8,8,Low,0,0.00,0.00,NonSpenders
180,26766,7,android,113,Medium,10,9,Low,0,0.00,0.00,NonSpenders
1161,26767,7,android,96,Low,6,6,Low,1,3.00,3.00,ThriftySpenders
2168,26768,7,android,89,Low,11,12,Medium,0,0.00,0.00,NonSpenders
537,26769,7,windows,110,Medium,14,13,Medium,0,0.00,0.00,NonSpenders
1127,26770,7,linux,109,Medium,19,17,Medium,0,0.00,0.00,NonSpenders
2204,26771,7,iphone,130,Medium,20,15,Medium,0,0.00,0.00,NonSpenders
1370,26772,7,iphone,99,Low,9,9,Low,2,2.50,5.00,ThriftySpenders
489,26773,7,iphone,87,Low,9,10,Medium,0,0.00,0.00,NonSpenders
1856,26774,7,linux,76,Low,8,11,Medium,2,1.00,2.00,ThriftySpenders
1264,26775,7,linux,94,Low,11,12,Medium,4,1.25,5.00,ThriftySpenders
2354,26776,7,iphone,98,Low,11,11,Medium,0,0.00,0.00,NonSpenders
93,26777,7,iphone,94,Low,8,9,Low,0,0.00,0.00,NonSpenders
1307,26778,7,windows,102,Medium,12,12,Medium,2,1.00,2.00,ThriftySpenders
455,26779,7,android,101,Medium,9,9,Low,1,20.00,20.00,AverageSpenders
1201,26780,7,iphone,96,Low,14,15,Medium,0,0.00,0.00,NonSpenders
717,26781,7,windows,92,Low,12,13,Medium,2,1.00,2.00,ThriftySpenders
765,26782,7,iphone,113,Medium,13,12,Medium,2,7.50,15.00,ThriftySpenders
715,26783,7,iphone,106,Medium,13,12,Medium,3,11.67,35.01,HighSpenders
2000,26784,7,android,86,Low,7,8,Low,1,3.00,3.00,ThriftySpenders
1484,26785,7,android,99,Low,13,13,Medium,1,3.00,3.00,ThriftySpenders
497,26786,7,android,104,Medium,8,8,Low,1,3.00,3.00,ThriftySpenders
821,26787,7,windows,101,Medium,11,11,Medium,0,0.00,0.00,NonSpenders
1294,26788,7,windows,111,Medium,13,12,Medium,3,1.00,3.00,ThriftySpenders
377,26789,7,android,109,Medium,15,14,Medium,0,0.00,0.00,NonSpenders
872,26790,7,iphone,89,Low,15,17,Medium,0,0.00,0.00,NonSpenders
1270,26791,7,iphone,109,Medium,13,12,Medium,2,10.00,20.00,AverageSpenders
62,26792,7,android,111,Medium,20,18,Medium,1,2.00,2.00,ThriftySpenders
478,26793,7,iphone,103,Medium,10,10,Medium,0,0.00,0.00,NonSpenders
1688,26794,7,iphone,101,Medium,15,15,Medium,0,0.00,0.00,NonSpenders
2132,26795,7,iphone,99,Low,16,16,Medium,2,4.00,8.00,ThriftySpenders
367,26796,7,windows,92,Low,6,7,Low,2,1.00,2.00,ThriftySpenders
199,26797,7,iphone,98,Low,10,10,Medium,0,0.00,0.00,NonSpenders
1081,26798,7,iphone,110,Medium,15,14,Medium,0,0.00,0.00,NonSpenders
1410,26799,7,iphone,112,Medium,6,5,Low,0,0.00,0.00,NonSpenders
915,26800,7,iphone,106,Medium,19,18,Medium,0,0.00,0.00,NonSpenders
2090,26801,7,iphone,123,Medium,9,7,Low,1,20.00,20.00,AverageSpenders
15,26802,7,windows,121,Medium,14,12,Medium,1,1.00,1.00,ThriftySpenders
25,26803,7,mac,118,Medium,10,8,Low,0,0.00,0.00,NonSpenders
1525,26804,7,iphone,114,Medium,11,10,Medium,1,20.00,20.00,AverageSpenders
1790,26805,7,android,109,Medium,4,4,Low,0,0.00,0.00,NonSpenders
1473,26806,7,iphone,104,Medium,9,9,Low,0,0.00,0.00,NonSpenders
1429,26807,7,iphone,103,Medium,11,11,Medium,0,0.00,0.00,NonSpenders
787,26808,7,android,105,Medium,9,9,Low,0,0.00,0.00,NonSpenders
223,26809,7,android,107,Medium,14,13,Medium,0,0.00,0.00,NonSpenders
253,26810,7,android,94,Low,15,16,Medium,0,0.00,0.00,NonSpenders
65,26811,7,android,110,Medium,7,6,Low,2,3.00,6.00,ThriftySpenders
908,26812,7,mac,118,Medium,15,13,Medium,0,0.00,0.00,NonSpenders
1771,26813,7,iphone,108,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
358,26814,7,android,116,Medium,22,19,Medium,0,0.00,0.00,NonSpenders
326,26815,7,android,98,Low,15,15,Medium,0,0.00,0.00,NonSpenders
2282,26816,7,android,113,Medium,16,14,Medium,0,0.00,0.00,NonSpenders
1356,26817,7,android,103,Medium,15,15,Medium,0,0.00,0.00,NonSpenders
940,26818,7,iphone,87,Low,6,7,Low,0,0.00,0.00,NonSpenders
487,26819,7,iphone,117,Medium,13,11,Medium,0,0.00,0.00,NonSpenders
1191,26820,7,iphone,107,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
343,26821,7,windows,129,Medium,14,11,Medium,3,2.33,6.99,ThriftySpenders
751,26822,7,android,131,Medium,15,11,Medium,3,2.33,6.99,ThriftySpenders
706,26823,7,iphone,136,Medium,10,7,Low,0,0.00,0.00,NonSpenders
1304,26824,7,mac,129,Medium,14,11,Medium,0,0.00,0.00,NonSpenders
710,26825,7,android,118,Medium,13,11,Medium,0,0.00,0.00,NonSpenders
595,26826,7,iphone,143,Medium,16,11,Medium,2,6.50,13.00,ThriftySpenders
1457,26827,7,windows,106,Medium,9,8,Low,1,1.00,1.00,ThriftySpenders
2248,26828,7,linux,134,Medium,15,11,Medium,4,1.50,6.00,ThriftySpenders
1989,26829,7,iphone,128,Medium,17,13,Medium,2,6.00,12.00,ThriftySpenders
1100,26830,7,iphone,131,Medium,14,11,Medium,0,0.00,0.00,NonSpenders
2386,26831,7,android,138,Medium,15,11,Medium,0,0.00,0.00,NonSpenders
419,26832,7,mac,125,Medium,14,11,Medium,0,0.00,0.00,NonSpenders
1769,26833,7,iphone,250,Medium,28,11,Medium,1,20.00,20.00,AverageSpenders
1821,26834,7,windows,244,Medium,17,7,Low,1,1.00,1.00,ThriftySpenders
2048,26835,7,iphone,248,Medium,28,11,Medium,0,0.00,0.00,NonSpenders
2254,26836,7,android,211,Medium,26,12,Medium,4,5.25,21.00,AverageSpenders
1841,26837,7,mac,246,Medium,25,10,Medium,0,0.00,0.00,NonSpenders
653,26838,7,iphone,270,Medium,31,11,Medium,0,0.00,0.00,NonSpenders
13,26839,7,android,262,Medium,23,9,Low,3,3.00,9.00,ThriftySpenders
344,26840,7,iphone,101,Medium,7,7,Low,0,0.00,0.00,NonSpenders
1928,26841,7,android,112,Medium,6,5,Low,0,0.00,0.00,NonSpenders
2053,26842,7,android,108,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
1214,26843,7,linux,115,Medium,19,17,Medium,3,1.00,3.00,ThriftySpenders
2051,26844,7,iphone,122,Medium,17,14,Medium,0,0.00,0.00,NonSpenders
1628,26845,7,android,122,Medium,9,7,Low,0,0.00,0.00,NonSpenders
2157,26846,7,android,118,Medium,15,13,Medium,0,0.00,0.00,NonSpenders
1668,26847,7,android,119,Medium,13,11,Medium,0,0.00,0.00,NonSpenders
365,26848,7,android,109,Medium,10,9,Low,1,2.00,2.00,ThriftySpenders
1546,26849,7,android,118,Medium,17,14,Medium,2,11.50,23.00,AverageSpenders
902,26850,7,android,115,Medium,12,10,Medium,0,0.00,0.00,NonSpenders
2190,26851,7,windows,106,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
1811,26852,7,iphone,102,Medium,11,11,Medium,2,20.00,40.00,HighSpenders
2361,26853,7,iphone,122,Medium,12,10,Medium,1,20.00,20.00,AverageSpenders
663,26854,7,android,108,Medium,12,11,Medium,3,4.67,14.01,ThriftySpenders
783,26855,7,android,107,Medium,13,12,Medium,0,0.00,0.00,NonSpenders
1035,26856,7,android,79,Low,8,10,Medium,0,0.00,0.00,NonSpenders
1404,26857,7,mac,119,Medium,18,15,Medium,0,0.00,0.00,NonSpenders
2382,26858,7,android,106,Medium,13,12,Medium,0,0.00,0.00,NonSpenders
1430,26859,7,iphone,89,Low,10,11,Medium,0,0.00,0.00,NonSpenders
2218,26860,7,android,121,Medium,14,12,Medium,0,0.00,0.00,NonSpenders
244,26861,7,android,113,Medium,14,12,Medium,2,3.00,6.00,ThriftySpenders
1576,26862,7,android,99,Low,7,7,Low,0,0.00,0.00,NonSpenders
1412,26863,7,android,113,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
997,26864,7,android,123,Medium,21,17,Medium,2,2.00,4.00,ThriftySpenders
403,26865,7,iphone,103,Medium,16,16,Medium,1,20.00,20.00,AverageSpenders
1945,26866,7,windows,111,Medium,9,8,Low,4,1.00,4.00,ThriftySpenders
2244,26867,7,iphone,119,Medium,8,7,Low,0,0.00,0.00,NonSpenders
2136,26868,7,iphone,100,Medium,11,11,Medium,0,0.00,0.00,NonSpenders
1279,26869,7,android,110,Medium,17,15,Medium,3,9.33,27.99,AverageSpenders
154,26870,7,iphone,110,Medium,14,13,Medium,1,20.00,20.00,AverageSpenders
1900,26871,7,windows,135,Medium,13,10,Medium,0,0.00,0.00,NonSpenders
309,26872,7,windows,145,Medium,17,12,Medium,2,1.50,3.00,ThriftySpenders
1742,26873,7,android,146,Medium,16,11,Medium,0,0.00,0.00,NonSpenders
2359,26874,7,iphone,134,Medium,19,14,Medium,1,10.00,10.00,ThriftySpenders
1501,26875,7,android,112,Medium,15,13,Medium,0,0.00,0.00,NonSpenders
81,26876,7,android,139,Medium,18,13,Medium,0,0.00,0.00,NonSpenders
864,26877,7,android,157,Medium,16,10,Medium,2,6.50,13.00,ThriftySpenders
84,26878,7,android,141,Medium,15,11,Medium,2,3.00,6.00,ThriftySpenders
1403,26879,7,iphone,136,Medium,20,15,Medium,2,15.00,30.00,AverageSpenders
2038,26880,7,iphone,160,Medium,17,11,Medium,0,0.00,0.00,NonSpenders
936,26881,7,iphone,136,Medium,16,12,Medium,2,12.50,25.00,AverageSpenders
2203,26882,7,android,132,Medium,14,11,Medium,0,0.00,0.00,NonSpenders
1368,26883,7,iphone,152,Medium,16,11,Medium,0,0.00,0.00,NonSpenders
845,26884,7,android,140,Medium,20,14,Medium,0,0.00,0.00,NonSpenders
1057,26885,7,linux,137,Medium,12,9,Low,0,0.00,0.00,NonSpenders
456,26886,7,android,125,Medium,11,9,Low,0,0.00,0.00,NonSpenders
1243,26887,7,windows,124,Medium,14,11,Medium,0,0.00,0.00,NonSpenders
1028,26888,7,linux,133,Medium,13,10,Medium,0,0.00,0.00,NonSpenders
2318,26889,7,android,135,Medium,15,11,Medium,0,0.00,0.00,NonSpenders
1732,26890,7,iphone,137,Medium,19,14,Medium,4,15.00,60.00,HighSpenders
1777,26891,7,android,126,Medium,15,12,Medium,0,0.00,0.00,NonSpenders
689,26892,7,android,158,Medium,19,12,Medium,0,0.00,0.00,NonSpenders
1376,26893,7,windows,130,Medium,11,8,Low,0,0.00,0.00,NonSpenders
688,26894,7,windows,101,Medium,8,8,Low,3,1.00,3.00,ThriftySpenders
1836,26895,7,iphone,68,Low,5,7,Low,0,0.00,0.00,NonSpenders
2333,26896,7,android,197,Medium,23,12,Medium,0,0.00,0.00,NonSpenders
1972,26897,7,mac,198,Medium,30,15,Medium,5,6.80,34.00,HighSpenders
1639,26898,7,iphone,176,Medium,25,14,Medium,2,7.50,15.00,ThriftySpenders
228,26899,7,android,186,Medium,21,11,Medium,0,0.00,0.00,NonSpenders
808,26900,7,android,218,Medium,24,11,Medium,2,3.00,6.00,ThriftySpenders
1530,26901,7,iphone,191,Medium,24,13,Medium,1,10.00,10.00,ThriftySpenders
2177,26902,7,iphone,142,Medium,19,13,Medium,0,0.00,0.00,NonSpenders
1142,26903,7,iphone,155,Medium,13,8,Low,0,0.00,0.00,NonSpenders
1282,26904,7,android,165,Medium,22,13,Medium,0,0.00,0.00,NonSpenders
417,26905,7,android,192,Medium,28,15,Medium,1,3.00,3.00,ThriftySpenders
2078,26906,7,windows,93,Low,13,14,Medium,0,0.00,0.00,NonSpenders
2230,26907,7,android,191,Medium,25,13,Medium,1,1.00,1.00,ThriftySpenders
252,26908,7,iphone,147,Medium,14,10,Medium,0,0.00,0.00,NonSpenders
1489,26909,7,iphone,164,Medium,20,12,Medium,3,13.33,39.99,HighSpenders
508,26910,7,android,154,Medium,20,13,Medium,4,5.25,21.00,AverageSpenders
2067,26911,7,android,162,Medium,22,14,Medium,0,0.00,0.00,NonSpenders
1966,26912,7,iphone,192,Medium,29,15,Medium,0,0.00,0.00,NonSpenders
1535,26913,7,iphone,226,Medium,32,14,Medium,1,5.00,5.00,ThriftySpenders
1206,26914,7,android,207,Medium,28,14,Medium,1,3.00,3.00,ThriftySpenders
352,26915,7,iphone,202,Medium,22,11,Medium,4,11.25,45.00,HighSpenders
896,26916,7,windows,182,Medium,24,13,Medium,0,0.00,0.00,NonSpenders
741,26917,7,android,194,Medium,19,10,Medium,2,3.00,6.00,ThriftySpenders
333,26918,7,iphone,190,Medium,20,11,Medium,2,3.50,7.00,ThriftySpenders
819,26919,7,iphone,87,Low,15,17,Medium,1,20.00,20.00,AverageSpenders
1756,26920,7,android,80,Low,7,9,Low,1,1.00,1.00,ThriftySpenders
2120,26921,7,iphone,107,Medium,14,13,Medium,0,0.00,0.00,NonSpenders
1640,26922,7,iphone,96,Low,14,15,Medium,2,7.50,15.00,ThriftySpenders
209,26923,7,mac,92,Low,9,10,Medium,0,0.00,0.00,NonSpenders
649,26924,7,linux,89,Low,7,8,Low,1,1.00,1.00,ThriftySpenders
630,26925,7,iphone,103,Medium,13,13,Medium,0,0.00,0.00,NonSpenders
437,26926,7,iphone,107,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
412,26927,7,iphone,104,Medium,10,10,Medium,3,15.00,45.00,HighSpenders
1256,26928,7,iphone,103,Medium,9,9,Low,0,0.00,0.00,NonSpenders
1522,26929,7,android,105,Medium,16,15,Medium,2,2.50,5.00,ThriftySpenders
1609,26930,7,windows,111,Medium,11,10,Medium,2,1.50,3.00,ThriftySpenders
9,26931,7,iphone,106,Medium,13,12,Medium,2,15.00,30.00,AverageSpenders
1103,26932,7,android,100,Medium,12,12,Medium,4,5.00,20.00,AverageSpenders
1691,26933,7,iphone,103,Medium,11,11,Medium,0,0.00,0.00,NonSpenders
17,26934,7,android,100,Medium,10,10,Medium,0,0.00,0.00,NonSpenders
2152,26935,7,android,116,Medium,7,6,Low,3,3.33,9.99,ThriftySpenders
2368,26936,7,iphone,105,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
2263,26937,7,iphone,107,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
1,26938,7,android,106,Medium,16,15,Medium,2,2.00,4.00,ThriftySpenders
2197,26939,7,iphone,114,Medium,13,11,Medium,0,0.00,0.00,NonSpenders
184,26940,7,iphone,111,Medium,16,14,Medium,0,0.00,0.00,NonSpenders
2212,26941,7,android,100,Medium,11,11,Medium,2,3.00,6.00,ThriftySpenders
2032,26942,7,windows,113,Medium,11,10,Medium,4,1.25,5.00,ThriftySpenders
97,26943,7,android,113,Medium,7,6,Low,2,2.00,4.00,ThriftySpenders
1804,26944,7,iphone,119,Medium,10,8,Low,1,5.00,5.00,ThriftySpenders
277,26945,7,iphone,101,Medium,16,16,Medium,1,20.00,20.00,AverageSpenders
1744,26946,7,linux,104,Medium,12,12,Medium,2,1.50,3.00,ThriftySpenders
2278,26947,7,android,103,Medium,12,12,Medium,1,20.00,20.00,AverageSpenders
1289,26948,7,iphone,128,Medium,10,8,Low,0,0.00,0.00,NonSpenders
1602,26949,7,android,104,Medium,9,9,Low,2,3.00,6.00,ThriftySpenders
1950,26950,7,windows,126,Medium,14,11,Medium,0,0.00,0.00,NonSpenders
1793,26951,7,android,134,Medium,7,5,Low,0,0.00,0.00,NonSpenders
2306,26952,7,android,120,Medium,13,11,Medium,3,3.00,9.00,ThriftySpenders
2252,26953,7,iphone,165,Medium,22,13,Medium,0,0.00,0.00,NonSpenders
2092,26954,7,iphone,131,Medium,15,11,Medium,1,10.00,10.00,ThriftySpenders
1199,26955,7,iphone,154,Medium,17,11,Medium,0,0.00,0.00,NonSpenders
1684,26956,7,iphone,143,Medium,16,11,Medium,0,0.00,0.00,NonSpenders
1630,26957,7,iphone,127,Medium,13,10,Medium,0,0.00,0.00,NonSpenders
947,26958,7,windows,137,Medium,16,12,Medium,0,0.00,0.00,NonSpenders
1498,26959,7,linux,162,Medium,25,15,Medium,0,0.00,0.00,NonSpenders
703,26960,7,android,124,Medium,8,6,Low,0,0.00,0.00,NonSpenders
555,26961,7,android,155,Medium,13,8,Low,0,0.00,0.00,NonSpenders
1148,26962,7,windows,111,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
1954,26963,7,windows,132,Medium,11,8,Low,3,1.67,5.01,ThriftySpenders
604,26964,6,linux,209,Medium,21,10,Medium,0,0.00,0.00,NonSpenders
1944,26965,6,android,205,Medium,26,13,Medium,0,0.00,0.00,NonSpenders
498,26966,6,android,210,Medium,36,17,Medium,1,3.00,3.00,ThriftySpenders
1306,26967,6,android,216,Medium,17,8,Low,0,0.00,0.00,NonSpenders
711,26968,6,mac,216,Medium,32,15,Medium,2,11.00,22.00,AverageSpenders
32,26969,6,android,216,Medium,15,7,Low,0,0.00,0.00,NonSpenders
721,26970,6,iphone,197,Medium,22,11,Medium,2,12.50,25.00,AverageSpenders
308,26983,7,windows,103,Medium,10,10,Medium,0,0.00,0.00,NonSpenders
1106,27032,7,android,129,Medium,10,8,Low,0,0.00,0.00,NonSpenders
2236,27033,5,android,81,Low,12,15,Medium,0,0.00,0.00,NonSpenders
491,27034,3,iphone,196,Medium,25,13,Medium,0,0.00,0.00,NonSpenders
1216,27035,1,iphone,565,High,64,11,Medium,0,0.00,0.00,NonSpenders
475,27083,7,android,109,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
1327,27110,7,windows,84,Low,10,12,Medium,0,0.00,0.00,NonSpenders
1915,27168,6,iphone,195,Medium,27,14,Medium,1,10.00,10.00,ThriftySpenders
1500,27169,6,android,155,Medium,8,5,Low,0,0.00,0.00,NonSpenders
2344,27170,6,android,189,Medium,22,12,Medium,0,0.00,0.00,NonSpenders
1837,27171,6,iphone,181,Medium,26,14,Medium,2,3.50,7.00,ThriftySpenders
1946,27172,6,android,185,Medium,17,9,Low,2,3.00,6.00,ThriftySpenders
1937,27173,6,android,189,Medium,14,7,Low,0,0.00,0.00,NonSpenders
2205,27174,6,android,197,Medium,17,9,Low,0,0.00,0.00,NonSpenders
2250,27175,6,iphone,196,Medium,23,12,Medium,0,0.00,0.00,NonSpenders
1000,27191,6,iphone,303,Medium,47,16,Medium,2,15.00,30.00,AverageSpenders
1355,27192,6,android,321,Medium,26,8,Low,0,0.00,0.00,NonSpenders
1369,27193,6,iphone,280,Medium,31,11,Medium,2,10.00,20.00,AverageSpenders
986,27194,6,windows,247,Medium,24,10,Medium,0,0.00,0.00,NonSpenders
1886,27195,6,linux,258,Medium,23,9,Low,0,0.00,0.00,NonSpenders
2056,27248,4,android,726,High,76,10,Medium,0,0.00,0.00,NonSpenders
2101,27257,7,windows,73,Low,9,12,Medium,0,0.00,0.00,NonSpenders
1704,27258,4,windows,142,Medium,15,11,Medium,0,0.00,0.00,NonSpenders
966,27295,5,iphone,146,Medium,16,11,Medium,0,0.00,0.00,NonSpenders
800,27296,5,windows,153,Medium,15,10,Medium,0,0.00,0.00,NonSpenders
1823,27297,5,iphone,140,Medium,19,14,Medium,0,0.00,0.00,NonSpenders
1087,27298,5,mac,170,Medium,20,12,Medium,1,3.00,3.00,ThriftySpenders
923,27299,5,android,148,Medium,23,16,Medium,0,0.00,0.00,NonSpenders
206,27300,5,android,143,Medium,15,10,Medium,0,0.00,0.00,NonSpenders
1069,27301,5,windows,171,Medium,17,10,Medium,1,1.00,1.00,ThriftySpenders
1011,27302,5,android,143,Medium,19,13,Medium,0,0.00,0.00,NonSpenders
1061,27303,2,android,341,Medium,42,12,Medium,0,0.00,0.00,NonSpenders
2299,27304,2,android,317,Medium,39,12,Medium,1,5.00,5.00,ThriftySpenders
754,27352,7,android,161,Medium,20,12,Medium,1,3.00,3.00,ThriftySpenders
1615,27353,7,android,140,Medium,11,8,Low,1,2.00,2.00,ThriftySpenders
2209,27354,7,android,157,Medium,13,8,Low,6,5.17,31.02,HighSpenders
1909,27355,7,android,148,Medium,14,9,Low,0,0.00,0.00,NonSpenders
73,27356,7,iphone,157,Medium,15,10,Medium,0,0.00,0.00,NonSpenders
1919,27357,7,android,133,Medium,24,18,Medium,0,0.00,0.00,NonSpenders
1495,27358,7,iphone,134,Medium,24,18,Medium,2,20.00,40.00,HighSpenders
1584,27359,7,windows,154,Medium,10,6,Low,0,0.00,0.00,NonSpenders
1667,27360,7,iphone,135,Medium,12,9,Low,0,0.00,0.00,NonSpenders
2174,27361,7,iphone,151,Medium,18,12,Medium,1,10.00,10.00,ThriftySpenders
1166,27362,7,iphone,151,Medium,9,6,Low,0,0.00,0.00,NonSpenders
427,27374,7,iphone,169,Medium,17,10,Medium,3,6.67,20.01,AverageSpenders
2122,27375,7,android,126,Medium,14,11,Medium,1,3.00,3.00,ThriftySpenders
1799,27376,6,iphone,43,Low,3,7,Low,0,0.00,0.00,NonSpenders
984,27377,1,linux,626,High,62,10,Medium,0,0.00,0.00,NonSpenders
2288,27401,2,iphone,348,Medium,41,12,Medium,0,0.00,0.00,NonSpenders
914,27402,2,linux,388,Medium,38,10,Medium,1,1.00,1.00,ThriftySpenders
8,27410,4,iphone,25,Low,1,4,Low,0,0.00,0.00,NonSpenders
1574,27451,6,windows,275,Medium,24,9,Low,0,0.00,0.00,NonSpenders
1259,27452,1,android,663,High,64,10,Medium,0,0.00,0.00,NonSpenders
399,27486,6,android,410,Medium,51,12,Medium,0,0.00,0.00,NonSpenders
1760,27487,6,android,394,Medium,58,15,Medium,1,3.00,3.00,ThriftySpenders
1252,27488,6,windows,411,Medium,54,13,Medium,0,0.00,0.00,NonSpenders
1423,27498,7,iphone,243,Medium,28,12,Medium,0,0.00,0.00,NonSpenders
35,27499,7,android,130,Medium,8,6,Low,0,0.00,0.00,NonSpenders
2016,27500,1,mac,479,Medium,47,10,Medium,0,0.00,0.00,NonSpenders
1075,27572,7,android,83,Low,5,6,Low,0,0.00,0.00,NonSpenders
337,27573,6,iphone,43,Low,2,5,Low,0,0.00,0.00,NonSpenders
978,27600,6,android,29,Low,4,14,Medium,0,0.00,0.00,NonSpenders
280,27644,5,linux,160,Medium,14,9,Low,0,0.00,0.00,NonSpenders
540,27660,5,android,140,Medium,18,13,Medium,0,0.00,0.00,NonSpenders
1178,27675,7,iphone,126,Medium,11,9,Low,0,0.00,0.00,NonSpenders
1382,27759,2,linux,659,High,81,12,Medium,0,0.00,0.00,NonSpenders
118,27771,5,iphone,94,Low,16,17,Medium,0,0.00,0.00,NonSpenders
824,27795,7,windows,133,Medium,12,9,Low,4,1.75,7.00,ThriftySpenders
500,27817,5,windows,194,Medium,18,9,Low,2,1.00,2.00,ThriftySpenders
1336,27834,4,iphone,101,Medium,4,4,Low,0,0.00,0.00,NonSpenders
1477,27842,5,iphone,249,Medium,36,14,Medium,4,13.75,55.00,HighSpenders
771,27843,5,android,276,Medium,34,12,Medium,0,0.00,0.00,NonSpenders
130,27844,5,android,278,Medium,31,11,Medium,0,0.00,0.00,NonSpenders
1402,27845,5,windows,296,Medium,27,9,Low,3,7.33,21.99,AverageSpenders
904,27851,7,android,96,Low,12,13,Medium,1,3.00,3.00,ThriftySpenders
1052,27852,6,android,22,Low,4,18,Medium,1,10.00,10.00,ThriftySpenders
2137,27880,6,android,225,Medium,18,8,Low,0,0.00,0.00,NonSpenders
2154,27881,3,iphone,95,Low,10,11,Medium,1,20.00,20.00,AverageSpenders
168,27912,5,iphone,196,Medium,20,10,Medium,1,20.00,20.00,AverageSpenders
1141,27913,5,android,208,Medium,19,9,Low,0,0.00,0.00,NonSpenders
1537,27914,5,android,214,Medium,24,11,Medium,0,0.00,0.00,NonSpenders
887,27915,5,android,202,Medium,23,11,Medium,2,3.00,6.00,ThriftySpenders
1636,27916,5,android,189,Medium,15,8,Low,2,10.50,21.00,AverageSpenders
